visit-id,duration,assigned orient,nominal orient,ra,dec,start,end,slew,gap
0098101097005,828.0,270.9,271.75535435181155,4.640434087690973,-0.5291482438804873,2028.262:14:21:38,2028.262:14:39:20,0,0
0099801026001,5688.0,270.6,270.721755844646,4.678755758478236,-0.5101374389286119,2028.263:02:27:32,2028.263:04:07:52,0,42492
0099901198001,56952.0,NA,110.02359164441405,1.110524641443647,-0.8312760820408439,2028.264:00:00:00,2028.264:15:50:09,1770,69757
0098101081004,828.0,267.8,271.12453339765295,4.670476461922168,-0.5014018236155393,2028.264:16:25:34,2028.264:16:43:16,2124,0
0098101081001,828.0,267.8,271.5835941528882,4.65408814022297,-0.5014018236155393,2028.264:16:43:16,2028.264:17:00:59,0,0
0098101081009,828.0,267.8,270.6891007150484,4.686533920100622,-0.47195525873367605,2028.264:17:00:59,2028.264:17:18:41,0,0
0098101081002,828.0,267.8,271.56466564813866,4.654178002862833,-0.4866785654152919,2028.264:17:18:41,2028.264:17:36:23,0,0
0098101081008,828.0,267.8,270.6816902417621,4.6866957630277195,-0.486678565415292,2028.264:17:36:23,2028.264:17:54:05,0,0
0098101081003,828.0,267.8,271.54500272927623,4.654264054867161,-0.47195525873367605,2028.264:17:54:05,2028.264:18:11:48,0,0
0098101081007,828.0,267.8,271.1118569527821,4.670362710088169,-0.4572319520520612,2028.264:18:11:48,2028.264:18:29:30,0,0
0098101081005,828.0,267.8,271.1265206077985,4.670436886581378,-0.486678565415292,2028.264:18:29:30,2028.264:18:47:12,0,0
0098101081006,828.0,267.8,271.1205235519495,4.6703989838477895,-0.47195525873367605,2028.264:18:47:12,2028.264:19:04:55,0,0
0099901059001,35352.0,NA,246.31641117049932,4.2324961581384155,0.9513789752621091,2028.267:00:00:00,2028.267:09:50:09,1770,188734
0099801027001,5688.0,270.6,271.26970954241943,4.678755758478236,-0.5101374389286119,2028.268:02:27:32,2028.268:04:07:52,1770,58072
0099901199001,74016.0,NA,115.02846396307227,1.110524641443647,-0.8312760820408439,2028.269:00:00:00,2028.269:20:39:20,1770,69757
0098101042001,684.0,306.3,291.7267371153846,4.27892918844668,-0.8851592441867201,2028.269:21:02:57,2028.269:21:14:45,1416,0
0098101098006,828.0,269.3,272.57435740589295,4.640394017840229,-0.5144249371988715,2028.269:21:26:33,2028.269:21:44:15,708,0
0098101098004,828.0,269.3,272.7768045846265,4.640475888326558,-0.5438715020807346,2028.269:21:44:15,2028.269:22:01:58,0,0
0098101098008,828.0,269.3,272.18619561297066,4.657081976210969,-0.5291482438804873,2028.269:22:01:58,2028.269:22:19:40,0,0
0098101098001,828.0,269.3,273.2903374947148,4.623681588498937,-0.5438715020807346,2028.269:22:19:40,2028.269:22:37:22,0,0
0098101098003,828.0,269.3,273.05714100454367,4.6238864610643,-0.5144249371988714,2028.269:22:37:22,2028.269:22:55:04,0,0
0098101098009,828.0,269.3,272.1055886620492,4.6569015746161595,-0.5144249371988715,2028.269:22:55:04,2028.269:23:12:47,0,0
0098101098005,828.0,269.3,272.6844623204827,4.640434087690973,-0.5291482438804873,2028.269:23:12:47,2028.269:23:30:29,0,0
0098101098007,828.0,269.3,272.4815066156123,4.640355620596686,-0.4997016305172567,2028.269:23:30:29,2028.269:23:48:11,0,0
0098101098002,828.0,269.3,273.1811260758774,4.623786199170977,-0.5291482438804873,2028.269:23:48:11,2028.270:00:05:54,0,0
0098101082004,828.0,267,271.7969483321658,4.670476461922168,-0.5014018236155393,2028.271:12:00:00,2028.271:12:17:42,0,129246
0098101082001,828.0,267,272.2598084891473,4.65408814022297,-0.5014018236155393,2028.271:12:17:42,2028.271:12:35:24,0,0
0098101082008,828.0,267,271.2518389723015,4.6866957630277195,-0.486678565415292,2028.271:12:35:24,2028.271:12:53:06,0,0
0098101082002,828.0,267,272.1433650702518,4.654178002862833,-0.4866785654152919,2028.271:12:53:06,2028.271:13:10:49,0,0
0098101082009,828.0,267,271.16573508094234,4.686533920100622,-0.47195525873367605,2028.271:13:10:49,2028.271:13:28:31,0,0
0098101082007,828.0,267,271.4913563501804,4.670362710088169,-0.4572319520520612,2028.271:13:28:31,2028.271:13:46:13,0,0
0098101082003,828.0,267,272.0268405278546,4.654264054867161,-0.47195525873367605,2028.271:13:46:13,2028.271:14:03:56,0,0
0098101082006,828.0,267,271.59747181445584,4.6703989838477895,-0.47195525873367605,2028.271:14:03:56,2028.271:14:21:38,0,0
0098101082005,828.0,267,271.7027964598447,4.670436886581378,-0.486678565415292,2028.271:14:21:38,2028.271:14:39:20,0,0
0099901060001,31860.0,NA,241.38260182236252,4.23299212253419,0.9508794717264618,2028.272:00:00:00,2028.272:08:51:08,1770,31869
0099801028001,5688.0,270.6,271.8129401933221,4.678755758478236,-0.5101374389286119,2028.273:02:27:32,2028.273:04:07:52,2124,61259
0099901200001,56952.0,NA,119.98227243559688,1.110524641443647,-0.8312760820408439,2028.274:00:00:00,2028.274:15:50:09,1770,69757
0098101099003,828.0,259.9,273.8185905576228,4.6238864610643,-0.5144249371988714,2028.276:12:00:00,2028.276:12:17:42,2124,156866
0098101099009,828.0,259.9,272.8534038994111,4.6569015746161595,-0.5144249371988715,2028.276:12:17:42,2028.276:12:35:24,0,0
0098101099005,828.0,259.9,273.53478761687893,4.640434087690973,-0.5291482438804873,2028.276:12:35:24,2028.276:12:53:06,0,0
0098101099007,828.0,259.9,273.13957035083047,4.640355620596686,-0.4997016305172567,2028.276:12:53:06,2028.276:13:10:49,0,0
0098101099006,828.0,259.9,273.33990756864796,4.640394017840229,-0.5144249371988715,2028.276:13:10:49,2028.276:13:28:31,0,0
0098101099004,828.0,259.9,273.7369898733251,4.640475888326558,-0.5438715020807346,2028.276:13:28:31,2028.276:13:46:13,0,0
0098101099001,828.0,259.9,274.25728271375203,4.623681588498937,-0.5438715020807346,2028.276:13:46:13,2028.276:14:03:56,0,0
0098101099008,828.0,259.9,273.04402508339297,4.657081976210969,-0.5291482438804873,2028.276:14:03:56,2028.276:14:21:38,0,0
0098101099002,828.0,259.9,274.04595153834657,4.623786199170977,-0.5291482438804873,2028.276:14:21:38,2028.276:14:39:20,0,0
0099901061001,35352.0,NA,236.27008616447895,4.2324961581384155,0.9513789752621091,2028.277:00:00:00,2028.277:09:50:09,1770,31869
0099801029001,5688.0,270.6,272.369327900696,4.678755758478236,-0.5101374389286119,2028.278:02:27:32,2028.278:04:07:52,1770,58072
0098101083001,828.0,258.2,272.97527737489406,4.65408814022297,-0.5014018236155393,2028.278:12:00:00,2028.278:12:17:42,0,28328
0098101083009,828.0,258.2,271.6628706751001,4.686533920100622,-0.47195525873367605,2028.278:12:17:42,2028.278:12:35:24,0,0
0098101083007,828.0,258.2,271.8896443969424,4.670362710088169,-0.4572319520520612,2028.278:12:35:24,2028.278:12:53:06,0,0
0098101083003,828.0,258.2,272.53327557384546,4.654264054867161,-0.47195525873367605,2028.278:12:53:06,2028.278:13:10:49,0,0
0098101083006,828.0,258.2,272.0989288969736,4.6703989838477895,-0.47195525873367605,2028.278:13:10:49,2028.278:13:28:31,0,0
0098101083008,828.0,258.2,271.8578263323257,4.6866957630277195,-0.486678565415292,2028.278:13:28:31,2028.278:13:46:13,0,0
0098101083002,828.0,258.2,272.7598111510706,4.654178002862833,-0.4866785654152919,2028.278:13:46:13,2028.278:14:03:56,0,0
0098101083004,828.0,258.2,272.516570629601,4.670476461922168,-0.5014018236155393,2028.278:14:03:56,2028.278:14:21:38,0,0
0098101083005,828.0,258.2,272.3105383932202,4.670436886581378,-0.486678565415292,2028.278:14:21:38,2028.278:14:39:20,0,0
0099901201001,74016.0,NA,125.15573256029334,1.110524641443647,-0.8312760820408439,2028.279:00:00:00,2028.279:20:39:20,2124,31515
0099901062001,31860.0,NA,231.24789953130283,4.23299212253419,0.9508794717264618,2028.282:00:00:00,2028.282:08:51:08,3540,181298
0099801030001,5688.0,270.6,272.94796987293597,4.678755758478236,-0.5101374389286119,2028.283:02:27:32,2028.283:04:07:52,2124,61259
0099901202001,56952.0,NA,130.26701720824082,1.110524641443647,-0.8312760820408439,2028.284:00:00:00,2028.284:15:50:09,1770,69757
0099401130012,8460.0,246.54165972398997,235.22835743539477,5.683259370945169,-0.31524301786173126,2028.284:16:19:40,2028.284:18:41:18,1770,0
0099401130021,8460.0,246.54165972398997,231.78732986878035,5.719571055115989,-0.3555521726384301,2028.285:09:50:09,2028.285:12:11:48,354,54177
0099401130022,8460.0,246.54165972398997,232.7982691583546,5.7256710390293515,-0.31753056273467906,2028.286:08:21:38,2028.286:10:43:16,354,72236
0099401130030,8460.0,246.54165972398997,230.7837686475572,5.756078230707443,-0.39660415893732515,2028.286:11:30:29,2028.286:13:52:07,354,2479
0099901063001,35352.0,NA,226.0531475379918,4.2324961581384155,0.9513789752621091,2028.287:00:00:00,2028.287:09:50:09,2478,33993
0099401130015,8460.0,246.54165972398997,239.87179153471598,5.6975583226357776,-0.20052063535478784,2028.287:10:25:34,2028.287:12:47:12,2124,0
0099401130031,8460.0,246.54165972398997,232.99085525171927,5.762614779644371,-0.3584388502584929,2028.287:12:53:06,2028.287:15:14:45,354,0
0099401130023,8460.0,246.54165972398997,236.95819206820767,5.730897798356914,-0.2791399126568669,2028.287:15:20:39,2028.287:17:42:17,354,0
0099401130016,8460.0,246.54165972398997,236.80693518354104,5.700761852661198,-0.16162112483728283,2028.288:02:15:44,2028.288:04:37:22,354,30452
0099401130029,8460.0,246.54165972398997,230.10472450199015,5.748568864334275,-0.4343680418881991,2028.288:04:43:16,2028.288:07:04:55,354,0
0099401130024,8460.0,246.54165972398997,235.91405244953626,5.735318768257652,-0.24041251099615552,2028.288:07:10:49,2028.288:09:32:27,354,0
0099401130032,8460.0,246.54165972398997,233.4362680176573,5.768260367086976,-0.3199078951013674,2028.288:09:38:21,2028.288:12:00:00,354,0
0099401130040,8460.0,246.54165972398997,230.92195873891097,5.79985578619203,-0.39999509126710975,2028.288:12:05:54,2028.288:14:27:32,354,0
0099801031001,5688.0,270.6,273.624748793103,4.678755758478236,-0.5101374389286119,2028.288:14:51:08,2028.288:16:31:28,1416,0
0099901203001,74016.0,NA,135.58574573571994,1.110524641443647,-0.8312760820408439,2028.289:00:00:00,2028.289:20:39:20,1770,25141
0099401130041,8460.0,246.54165972398997,232.88751818282768,5.805854053771029,-0.36132034037216687,2028.289:21:02:57,2028.289:23:24:35,1416,0
0099401130025,8460.0,246.54165972398997,240.65974137280165,5.738995537037546,-0.2013779313870938,2028.289:23:30:29,2028.290:01:52:07,354,0
0099401130033,8460.0,246.54165972398997,236.8290090507016,5.773089540410935,-0.28104392142668805,2028.290:01:58:01,2028.290:04:19:40,354,0
0099401130026,8460.0,246.54165972398997,238.02244579802928,5.741984340659534,-0.16206351732129579,2028.290:04:25:34,2028.290:06:47:12,354,0
0099401130017,8460.0,246.54165972398997,228.9993684272565,5.684855009124983,-0.5031925799094541,2028.290:06:59:00,2028.290:09:20:39,708,0
0099401130034,8460.0,246.54165972398997,237.22784944190303,5.7771702147407655,-0.24187679375721066,2028.290:09:26:33,2028.290:11:48:11,354,0
0099401130042,8460.0,246.54165972398997,234.6131078166618,5.811021930052952,-0.32231804935426783,2028.290:11:54:05,2028.290:14:15:44,354,0
0099401130028,8460.0,246.54165972398997,229.73854196038664,5.739996825157209,-0.4716912776843127,2028.291:00:00:00,2028.291:02:21:38,354,34702
0099401130050,8460.0,246.54165972398997,230.92761286058175,5.8438513042113716,-0.4032815947299832,2028.291:02:27:32,2028.291:04:49:10,354,0
0099401130039,8460.0,246.54165972398997,230.3514485766218,5.792944958669218,-0.4383093831901474,2028.291:04:55:04,2028.291:07:16:43,354,0
0099401130035,8460.0,246.54165972398997,238.23765507434064,5.780564320176092,-0.20243395254728655,2028.291:07:52:07,2028.291:10:13:46,354,1770
0099401130051,8460.0,246.54165972398997,231.87438404013093,5.849282863382246,-0.3641373017848859,2028.291:10:49:10,2028.291:13:10:49,354,1770
0099901064001,31860.0,NA,220.96639029683803,4.23299212253419,0.9508794717264618,2028.292:00:00:00,2028.292:08:51:08,2478,36472
0099401130036,8460.0,246.54165972398997,240.8145969135009,5.783328427201297,-0.16274070507106925,2028.292:09:26:33,2028.292:11:48:11,2124,0
0099401130052,8460.0,246.54165972398997,234.3944334310923,5.85394903749848,-0.32470313873985396,2028.292:11:54:05,2028.292:14:15:44,354,0
0099401130043,8460.0,246.54165972398997,236.70750624407736,5.8154339987745045,-0.28301842210574335,2028.292:14:21:38,2028.292:16:43:16,354,0
0099801035001,22572.0,270.6,274.2133987436828,4.678755758478236,-0.5101374389286119,2028.293:00:00:00,2028.293:06:17:42,1416,24787
0099801032001,5688.0,270.6,274.23802138304666,4.678755758478236,-0.5101374389286119,2028.293:06:17:42,2028.293:07:58:01,0,0
0099401130027,8460.0,246.54165972398997,229.48687309951382,5.730263523890124,-0.5085307179080466,2028.293:08:15:44,2028.293:10:37:22,1062,0
0099401130044,8460.0,246.54165972398997,237.7599797963701,5.819158080521538,-0.2434489475623134,2028.293:10:43:16,2028.293:13:04:55,354,0
0099401130061,8460.0,246.54165972398997,232.37753143084802,5.89289325268552,-0.36682986000703227,2028.293:13:10:49,2028.293:15:32:27,354,0
0099901204001,56952.0,NA,140.82344870534573,1.110524641443647,-0.8312760820408439,2028.294:00:00:00,2028.294:15:50:09,1770,28682
0099401130045,8460.0,246.54165972398997,240.30544427805796,5.822256003582801,-0.2036349814794991,2028.294:16:19:40,2028.294:18:41:18,1770,0
0099401130038,8460.0,246.54165972398997,230.38745797946666,5.785030988614412,-0.47622704904066865,2028.294:18:47:12,2028.294:21:08:51,354,0
0099401130053,8460.0,246.54165972398997,236.55187967478184,5.85792377761492,-0.2850067399747091,2028.294:21:14:45,2028.294:23:36:23,354,0
0099401130049,8460.0,246.54165972398997,230.8887208635886,5.837572722210095,-0.4421057652014435,2028.294:23:42:17,2028.295:02:03:56,354,0
0099401130046,8460.0,246.54165972398997,236.89386995345728,5.82478425844842,-0.16360003732083572,2028.295:02:09:50,2028.295:04:31:28,354,0
0099401130062,8460.0,246.54165972398997,233.40231247918257,5.897033486376073,-0.32700459776544855,2028.295:04:37:22,2028.295:06:59:00,354,0
0099401130060,8460.0,246.54165972398997,231.48971509282924,5.8880570398669105,-0.40640204950707687,2028.295:07:04:55,2028.295:09:26:33,354,0
0099401130037,8460.0,246.54165972398997,229.60298203302978,5.776013912294704,-0.5137080432086152,2028.295:09:32:27,2028.295:11:54:05,354,0
0099401130072,8460.0,246.54165972398997,232.13193102805715,5.936675047865749,-0.36933755877257096,2028.295:12:00:00,2028.295:14:21:38,354,0
0099401130054,8460.0,246.54165972398997,238.30954313468897,5.86127422800233,-0.24507341276360703,2028.295:14:27:32,2028.295:16:49:10,354,0
0099401130048,8460.0,246.54165972398997,230.17824692611174,5.8303567456841865,-0.4805766034621106,2028.296:03:44:15,2028.296:06:05:54,354,38951
0099401130055,8460.0,246.54165972398997,236.77163674581726,5.864061598812022,-0.20492647664460742,2028.296:06:11:48,2028.296:08:33:26,354,0
0099401130063,8460.0,246.54165972398997,234.3188047574244,5.900550324818843,-0.2869515215751124,2028.296:08:39:20,2028.296:11:00:59,354,0
0099901065001,35352.0,NA,215.71305183224825,4.2324961581384155,0.9513789752621091,2028.297:00:00:00,2028.297:09:50:09,2478,44262
0099401130056,8460.0,246.54165972398997,240.97325813892724,5.866341907840779,-0.16458769975199292,2028.297:10:25:34,2028.297:12:47:12,2124,0
0099401130073,8460.0,246.54165972398997,234.24805341361392,5.940265262859152,-0.3291633276433249,2028.297:12:53:06,2028.297:15:14:45,354,0
0099401130064,8460.0,246.54165972398997,238.0912979979322,5.903509661465294,-0.24669385401134747,2028.297:15:20:39,2028.297:17:42:17,354,0
0099401130059,8460.0,246.54165972398997,231.1006489557419,5.882444570046861,-0.4456936773298623,2028.297:17:48:11,2028.297:20:09:50,354,0
0099401130071,8460.0,246.54165972398997,231.53490109417606,5.932462528455339,-0.4092945448913123,2028.297:20:15:44,2028.297:22:37:22,354,0
0099401130083,8460.0,246.54165972398997,232.0700147862396,5.980615529836008,-0.3715998448527328,2028.297:22:43:16,2028.298:01:04:55,354,0
0099401130047,8460.0,246.54165972398997,229.95098059874363,5.822103200006789,-0.5186574575976942,2028.298:01:10:49,2028.298:03:32:27,354,0
0099401130065,8460.0,246.54165972398997,235.85496512282583,5.905971579274925,-0.20625307232022747,2028.298:04:55:04,2028.298:07:16:43,708,4249
0099401130074,8460.0,246.54165972398997,233.87701786419368,5.943303684737333,-0.2887948801534271,2028.298:08:15:44,2028.298:10:37:22,354,3187
0099901205001,74016.0,NA,146.25269848767084,1.110524641443647,-0.8312760820408439,2028.299:00:00:00,2028.299:20:39:20,1770,46387
0099401130066,8460.0,246.54165972398997,241.64609229236348,5.907991194291075,-0.16564915082541387,2028.299:21:02:57,2028.299:23:24:35,1416,0
0099401130084,8460.0,246.54165972398997,234.15357417335304,5.983632287814851,-0.3311201326230195,2028.299:23:30:29,2028.300:01:52:07,354,0
0099401130067,8460.0,246.54165972398997,237.84495289650158,5.9096193683170295,-0.12490080333499737,2028.300:01:58:01,2028.300:04:19:40,354,0
0099401130075,8460.0,246.54165972398997,237.94031929347022,5.945854330722814,-0.2482534511421088,2028.300:04:25:34,2028.300:06:47:12,354,0
0099401130058,8460.0,246.54165972398997,231.01729751556954,5.8759667150782375,-0.4846744911016895,2028.300:06:53:06,2028.300:09:14:45,354,0
0099401130085,8460.0,246.54165972398997,234.27143041459544,5.986172236386457,-0.2904787350306562,2028.300:09:20:39,2028.300:11:42:17,354,0
0099401130057,8460.0,246.54165972398997,230.22297140707693,5.868524274809678,-0.5233111841226648,2028.300:11:48:11,2028.300:14:09:50,354,0
0099401130070,8460.0,246.54165972398997,231.36816353002627,5.927549659321541,-0.4490094150577073,2028.300:14:15:44,2028.300:16:37:22,354,0
0099401130076,8460.0,246.54165972398997,239.64475536496315,5.947975683889945,-0.2075586755634552,2028.300:16:43:16,2028.300:19:04:55,354,0
0099401130082,8460.0,246.54165972398997,231.76755851016094,5.977054250947162,-0.4118969762501404,2028.300:19:10:49,2028.300:21:32:27,354,0
0099401130095,8460.0,246.54165972398997,232.20722019187573,6.024699201526987,-0.3735562619814822,2028.300:21:38:21,2028.301:00:00:00,354,0
0099401130077,8460.0,246.54165972398997,236.76247717698985,5.949721514924099,-0.16672912178145283,2028.301:03:38:21,2028.301:06:00:00,354,12748
0099401130069,8460.0,246.54165972398997,230.63472996272793,5.921849595789659,-0.4884548742615087,2028.301:06:11:48,2028.301:08:33:26,708,0
0099401130086,8460.0,246.54165972398997,235.69728207132968,5.9882969274957825,-0.24969499614152005,2028.301:08:39:20,2028.301:11:00:59,354,0
0099401130096,8460.0,246.54165972398997,233.29258090417474,6.027120184093454,-0.3328158169540683,2028.301:11:06:53,2028.301:13:28:31,354,0
0099901066001,31860.0,NA,210.58260745616388,4.23299212253419,0.9508794717264618,2028.302:00:00:00,2028.302:08:51:08,2478,35410
0099401130078,8460.0,246.54165972398997,241.74666010184131,5.951141660247626,-0.12578209764451823,2028.302:09:26:33,2028.302:11:48:11,2124,0
0099401130097,8460.0,246.54165972398997,235.50749574218474,6.029142482553329,-0.29194495704643647,2028.302:11:54:05,2028.302:14:15:44,354,0
0099401130087,8460.0,246.54165972398997,239.38437836562773,5.990062713461051,-0.2087869995059141,2028.302:14:21:38,2028.302:16:43:16,354,0
0099401130081,8460.0,246.54165972398997,231.3881415229017,5.972873489256934,-0.4519891284231747,2028.302:16:49:10,2028.302:19:10:49,354,0
0099401130094,8460.0,246.54165972398997,231.66685467311135,6.021815335826275,-0.41414743287648265,2028.302:19:16:43,2028.302:21:38:21,354,0
0099401130068,8460.0,246.54165972398997,230.53132724361106,5.915265348458716,-0.5276008155731222,2028.303:00:00:00,2028.303:02:21:38,354,8144
0099401130108,8460.0,246.54165972398997,232.0943477758995,6.0689074969987615,-0.37514683870646653,2028.303:02:27:32,2028.303:04:49:10,354,0
0099401130088,8460.0,246.54165972398997,237.4638270779061,5.991521619638382,-0.1677719075281519,2028.303:05:18:41,2028.303:07:40:19,354,1416
0099401130098,8460.0,246.54165972398997,234.9619450704791,6.030824609069787,-0.25096128099520926,2028.303:07:46:13,2028.303:10:07:52,354,0
0099401130109,8460.0,246.54165972398997,232.796289654036,6.070712000184604,-0.33419152425558496,2028.303:10:37:22,2028.303:12:59:00,354,1416
0099401124004,8784.0,209.39059280259127,196.3934328375247,0.028776356025028656,-0.576576693638807,2028.303:13:10:49,2028.303:15:38:21,708,0
0099901206001,56952.0,NA,151.57758903487857,1.110524641443647,-0.8312760820408439,2028.304:00:00:00,2028.304:15:50:09,1062,29036
0099401124011,8784.0,209.39059280259127,196.41491276297882,0.07800015326282297,-0.5786301704665151,2028.304:16:07:52,2028.304:18:35:24,1062,0
0099401130089,8460.0,246.54165972398997,242.90469009418211,5.992722108003341,-0.12666591298518104,2028.304:18:47:12,2028.304:21:08:51,708,0
0099401130110,8460.0,246.54165972398997,235.43980238538074,6.072198817085557,-0.29313561096587293,2028.304:21:14:45,2028.304:23:36:23,354,0
0099401130099,8460.0,246.54165972398997,239.1827880736064,6.032220319783785,-0.20988161183512355,2028.304:23:42:17,2028.305:02:03:56,354,0
0099401130080,8460.0,246.54165972398997,231.44579423652607,5.967989723488415,-0.4918517697995709,2028.305:02:09:50,2028.305:04:31:28,354,0
0099401130079,8460.0,246.54165972398997,230.73416541953296,5.962309462171336,-0.5314579447386611,2028.305:04:37:22,2028.305:06:59:00,354,0
0099401130093,8460.0,246.54165972398997,231.6115581942315,6.018397544818556,-0.4545691129085669,2028.305:07:04:55,2028.305:09:26:33,354,0
0099401130111,8460.0,246.54165972398997,235.71965707435467,6.073422867395418,-0.2519952916142799,2028.305:09:32:27,2028.305:11:54:05,354,0
0099401130090,8460.0,246.54165972398997,244.62233714649085,5.993709731649403,-0.08548457839616645,2028.305:12:00:00,2028.305:14:21:38,354,0
0099401130100,8460.0,246.54165972398997,238.34598447831212,6.033379472934292,-0.16872175449218182,2028.305:14:27:32,2028.305:16:49:10,354,0
0099401130121,8460.0,246.54165972398997,233.44230670335247,6.1143880502287775,-0.3351890768858357,2028.305:16:55:04,2028.305:19:16:43,354,0
0099401124005,8784.0,209.39059280259127,199.7127713232892,0.03188312936004116,-0.5355041512398335,2028.305:19:22:37,2028.305:21:50:09,354,0
0099401124010,8784.0,209.39059280259127,195.76965482068218,0.0758140556526479,-0.6197958455736295,2028.305:21:56:03,2028.306:00:23:36,354,0
0099401124001,8784.0,209.39059280259127,202.24181137491902,6.271035212136239,-0.4917813748530739,2028.306:00:29:30,2028.306:02:57:02,354,0
0099401130092,8460.0,246.54165972398997,231.09181526536415,6.01436668509446,-0.4947994369807168,2028.306:03:02:57,2028.306:05:24:35,354,0
0099401130107,8460.0,246.54165972398997,232.13635508171933,6.066725275473966,-0.41598453735831087,2028.306:05:30:29,2028.306:07:52:07,354,0
0099401130120,8460.0,246.54165972398997,232.39864075362925,6.113218599635684,-0.3763123307958535,2028.306:07:58:01,2028.306:10:19:40,354,0
0099401130122,8460.0,246.54165972398997,234.21361250823952,6.1153233430861,-0.2939934887745958,2028.306:10:25:34,2028.306:12:47:12,354,0
0099401124021,8784.0,209.39059280259127,196.9814887910538,0.1273560064751463,-0.5796987483010482,2028.306:12:59:00,2028.306:15:26:33,708,0
0099401124020,8784.0,209.39059280259127,195.52180507346387,0.12655743107589626,-0.6209842208687651,2028.306:15:32:27,2028.306:18:00:00,354,0
0099901067001,35352.0,NA,205.29411843449833,4.2324961581384155,0.9513789752621091,2028.307:00:00:00,2028.307:09:50:09,2832,18767
0099401130101,8460.0,246.54165972398997,242.30195751088118,6.034348770623208,-0.12749698059733902,2028.307:10:25:34,2028.307:12:47:12,2124,0
0099401130102,8460.0,246.54165972398997,244.37184947964727,6.035172478763687,-0.08622207696787078,2028.307:12:53:06,2028.307:15:14:45,354,0
0099401130112,8460.0,246.54165972398997,239.04411073130757,6.074434831112337,-0.21078603175723348,2028.307:15:20:39,2028.307:17:42:17,354,0
0099401130123,8460.0,246.54165972398997,236.90795789862116,6.116075274561091,-0.25274040176077694,2028.307:17:48:11,2028.307:20:09:50,354,0
0099401124002,8784.0,209.39059280259127,205.16486412707616,6.2744540939747395,-0.45071857720909103,2028.307:20:15:44,2028.307:22:43:16,354,0
0099401130091,8460.0,246.54165972398997,231.19982716785373,6.009634021205931,-0.5348145522598227,2028.307:22:49:10,2028.308:01:10:49,354,0
0099401124006,8784.0,209.39059280259127,202.95951395829854,0.034637658890975136,-0.49435287509904763,2028.308:01:16:43,2028.308:03:44:15,354,0
0099401124031,8784.0,209.39059280259127,195.8555531919354,0.17737621199503603,-0.6210564096258824,2028.308:03:50:09,2028.308:06:17:42,354,0
0099401124012,8784.0,209.39059280259127,200.72959931990465,0.07989244651004043,-0.5374020028759046,2028.308:06:23:36,2028.308:08:51:08,354,0
0099401130106,8460.0,246.54165972398997,232.0565739018144,6.06409903491526,-0.45668639121670795,2028.308:08:57:02,2028.308:11:18:41,354,0
0099401130113,8460.0,246.54165972398997,240.4103136717133,6.075282006659052,-0.1695227151747426,2028.308:11:24:35,2028.308:13:46:13,354,0
0099401130103,8460.0,246.54165972398997,246.05763006467322,6.035893001584346,-0.044911345607367044,2028.308:13:52:07,2028.308:16:13:46,354,0
0099401130135,8460.0,246.54165972398997,234.92712968126457,6.158495698380353,-0.2944620127160204,2028.308:16:19:40,2028.308:18:41:18,354,0
0099401130105,8460.0,246.54165972398997,231.43593535394658,6.060954998800716,-0.4972329592530466,2028.308:18:47:12,2028.308:21:08:51,354,0
0099401130119,8460.0,246.54165972398997,232.33165727806437,6.1117597225471725,-0.41734768798548616,2028.308:21:14:45,2028.308:23:36:23,354,0
0099901207001,74016.0,NA,157.06864249738004,1.110524641443647,-0.8312760820408439,2028.309:00:00:00,2028.309:20:39:20,1416,0
0099401124040,8784.0,209.39059280259127,196.34237776886565,0.2281738017081745,-0.6199570946039664,2028.309:20:51:08,2028.309:23:18:41,708,0
0099401124003,8784.0,209.39059280259127,208.1902987514456,6.277555173173066,-0.4095790820407551,2028.309:23:24:35,2028.310:01:52:07,354,0
0099401130124,8460.0,246.54165972398997,238.90601048783466,6.1166910339933995,-0.21144431177344375,2028.310:01:58:01,2028.310:04:19:40,354,0
0099401130115,8460.0,246.54165972398997,240.06659207469832,6.076658555112305,-0.08689145921737791,2028.310:04:25:34,2028.310:06:47:12,354,0
0099401130125,8460.0,246.54165972398997,237.6877295211218,6.117214996379259,-0.1701193268907157,2028.310:06:53:06,2028.310:09:14:45,354,0
0099401130136,8460.0,246.54165972398997,236.6228929075871,6.158763351893351,-0.25314071241726904,2028.310:09:20:39,2028.310:11:42:17,354,0
0099401124007,8784.0,209.39059280259127,206.24053857959805,0.03711336480169779,-0.45314002762075983,2028.310:11:48:11,2028.310:14:15:44,354,0
0099401124041,8784.0,209.39059280259127,198.3881597301637,0.22615136507640002,-0.5786480600913475,2028.310:14:21:38,2028.310:16:49:10,354,0
0099401124033,8784.0,209.39059280259127,200.94373340449587,0.17616276456038174,-0.5383810356235373,2028.310:16:55:04,2028.310:19:22:37,354,0
0099401124013,8784.0,209.39059280259127,204.15549888622002,0.08156119216889829,-0.4961270507650677,2028.310:19:28:31,2028.310:21:56:03,354,0
0099401113013,8460.0,217.29065272766888,204.28379616505836,0.08156119216889829,-0.4961270507650677,2028.310:21:56:03,2028.311:00:17:42,0,0
0099401124032,8784.0,209.39059280259127,199.6544098027071,0.17676762295707082,-0.5797228435409995,2028.311:00:23:36,2028.311:02:51:08,354,0
0099401124014,8784.0,209.39059280259127,201.41128810231498,0.08306877848795013,-0.45482058576495843,2028.311:02:57:02,2028.311:05:24:35,354,0
